source,target,year,ref_year,year_diff,type
W4312754621,W2972947022,2022,2019,3,citation
W4321787021,W3035403497,2023,2020,3,citation
W4321787021,W3192547154,2023,2021,2,citation
W4321787021,W4292850376,2023,2022,1,citation
W4394977246,W3087842231,2024,2020,4,citation
W4394977246,W4386409449,2024,2023,1,citation
W3159580127,W3032910758,2021,2020,1,citation
W3163165605,W2974743638,2019,2019,0,citation
W4285795126,W3047773160,2022,2020,2,citation
W4285795126,W3093743393,2022,2020,2,citation
W4390872126,W2980170825,2023,2019,4,citation
W4390872126,W3048373607,2023,2020,3,citation
W4390872126,W3121123532,2023,2021,2,citation
W4390872126,W3174120070,2023,2021,2,citation
W4390872126,W4213285446,2023,2022,1,citation
W4390872126,W4312401072,2023,2022,1,citation
W4390872126,W4319300218,2023,2023,0,citation
W2980357861,W2972301304,2019,2019,0,citation
W4386492988,W3007637688,2023,2020,3,citation
W4386492988,W3133644862,2023,2021,2,citation
W3203907021,W4221075500,2021,2022,-1,citation
W3085853843,W2920273670,2020,2019,1,citation
W3158490108,W2908664272,2021,2019,2,citation
W3158490108,W2990557318,2021,2019,2,citation
W3158501265,W3091809720,2021,2020,1,citation
W3111437059,W2969463432,2020,2019,1,citation
W3047158269,W2939560267,2020,2019,1,citation
W3040577629,W2997832239,2020,2019,1,citation
W3051446259,W2971439707,2020,2019,1,citation
W3053484920,W2952877808,2020,2019,1,citation
W3053484920,W2974481407,2020,2019,1,citation
W4237135106,W2945987109,2021,2019,2,citation
W4405467483,W4390607778,2024,2024,0,citation
W4405591116,W3169945384,2024,2021,3,citation
W4405591116,W4296037860,2024,2022,2,citation
W4389252723,W3117714639,2023,2020,3,citation
W4389252723,W3172191808,2023,2021,2,citation
W2996741329,W2922014473,2019,2019,0,citation
W4387571675,W3115662350,2023,2020,3,citation
W4387571675,W4323317277,2023,2023,0,citation
W4387571675,W4387571675,2023,2023,0,citation
W4387571675,W4387700987,2023,2023,0,citation
W4389697821,W3014690756,2023,2020,3,citation
W4389774708,W3092224779,2023,2020,3,citation
W4389774708,W3197268985,2023,2021,2,citation
W4391988956,W2969621323,2024,2019,5,citation
W4391988956,W4311574484,2024,2022,2,citation
W4391988956,W4378783481,2024,2023,1,citation
W4221105391,W2910819252,2022,2019,3,citation
W4285204817,W2786651430,2022,2019,3,citation
W4285204817,W2997593537,2022,2019,3,citation
W4288455763,W3038263525,2022,2020,2,citation
W3111842209,W2913290830,2021,2019,2,citation
W3160581625,W3103145119,2021,2020,1,citation
W3168886780,W3000140367,2021,2020,1,citation
W3195149737,W3108644135,2021,2020,1,citation
W4398191025,W4220703457,2024,2022,2,citation
W4398191025,W4313135144,2024,2022,2,citation
W4398191025,W4380088100,2024,2023,1,citation
W4398191025,W4388880157,2024,2023,1,citation
W4399183834,W3162539422,2024,2021,3,citation
W4399183834,W4221059966,2024,2022,2,citation
W4399183834,W4283260112,2024,2022,2,citation
W4399183834,W4296210269,2024,2022,2,citation
W4399183834,W4366527692,2024,2023,1,citation
W4399183834,W4380787029,2024,2023,1,citation
W4399183834,W4386438896,2024,2023,1,citation
W4399608223,W4392159654,2024,2024,0,citation
W2971127334,W2961461578,2019,2019,0,citation
W2995971611,W2953736942,2019,2019,0,citation
W2995971611,W2972128405,2019,2019,0,citation
W4283366447,W3114688693,2022,2020,2,citation
W4283371710,W3086496041,2022,2021,1,citation
W4284666415,W3185164077,2022,2021,1,citation
W3079033275,W2943903733,2020,2019,1,citation
W3079033275,W2945374472,2020,2019,1,citation
W4311794770,W4213086401,2022,2022,0,citation
W4311794770,W4290673830,2022,2022,0,citation
W4311794770,W4311794309,2022,2022,0,citation
W4311794770,W4362419611,2022,2022,0,citation
W3125009380,W2915375198,2021,2019,2,citation
W3125009380,W2983606184,2021,2019,2,citation
W3125009380,W3032271083,2021,2020,1,citation
W3125009380,W3104041231,2021,2019,2,citation
W3125009380,W3129053566,2021,2021,0,citation
W4390872052,W4312503988,2023,2022,1,citation
W4396546342,W2474767020,2024,2019,5,citation
W4396546342,W2912112687,2024,2019,5,citation
W4396546342,W2982649648,2024,2019,5,citation
W4396546342,W3217147811,2024,2021,3,citation
W4396546342,W4212965954,2024,2022,2,citation
W4396546342,W4286492093,2024,2022,2,citation
W4396546342,W4304080539,2024,2022,2,citation
W4396546342,W4320487161,2024,2023,1,citation
W4396546342,W4387700987,2024,2023,1,citation
W4396546342,W4391175942,2024,2024,0,citation
W4396546342,W4396701711,2024,2024,0,citation
W4229079093,W3046751588,2022,2020,2,citation
W2982077106,W2966437379,2019,2019,0,citation
W4225662015,W3128815851,2022,2021,1,citation
W4225662015,W3151447393,2022,2021,1,citation
W4225662015,W3209974803,2022,2021,1,citation
W4225662015,W4200248639,2022,2021,1,citation
W4307804505,W3112877131,2022,2020,2,citation
W2966985590,W2967179580,2019,2019,0,citation
W4200410165,W2908842219,2021,2019,2,citation
W4200410165,W2971601850,2021,2019,2,citation
W4200410165,W3126552944,2021,2021,0,citation
W4200410165,W3189138869,2021,2021,0,citation
W4210527879,W2971940003,2022,2019,3,citation
W4210527879,W3020062769,2022,2020,2,citation
W4387397184,W3199589346,2023,2022,1,citation
W4214839172,W2967695905,2021,2019,2,citation
W4214839172,W3186132735,2021,2021,0,citation
W4390607253,W4401403684,2024,2024,0,citation
W4392631097,W4381888250,2024,2023,1,citation
W4295423209,W3025812695,2022,2020,2,citation
W4206116949,W3108965739,2021,2020,1,citation
W4220915947,W3213945637,2022,2021,1,citation
W4220915947,W4220915947,2022,2022,0,citation
W4283325877,W4281773957,2022,2022,0,citation
W4283454779,W2980170825,2022,2019,3,citation
W4283454779,W2991860863,2022,2019,3,citation
W4283454779,W3048373607,2022,2020,2,citation
W4283454779,W3100586487,2022,2020,2,citation
W4283454779,W3121123532,2022,2021,1,citation
W4283454779,W3174120070,2022,2021,1,citation
W4283454779,W3196952872,2022,2021,1,citation
W4224011175,W4210916416,2022,2022,0,citation
W3119674512,W3119674512,2021,2021,0,citation
W3196594355,W3010039611,2021,2020,1,citation
W4319299866,W3092527263,2023,2020,3,citation
W4319299866,W3109957618,2023,2021,2,citation
W4319299866,W3181933907,2023,2021,2,citation
W4386629753,W3019114312,2023,2020,3,citation
W4386629753,W3046334363,2023,2020,3,citation
W4386629753,W3176719058,2023,2021,2,citation
W4386629753,W4309566562,2023,2022,1,citation
W4388926090,W3080429501,2024,2020,4,citation
W4387429091,W3034522316,2023,2020,3,citation
W4387429091,W3213555605,2023,2021,2,citation
W4387429091,W4200631298,2023,2022,1,citation
W4387429091,W4206378892,2023,2022,1,citation
W4387429091,W4394050675,2023,2023,0,citation
W3167321938,W2945319266,2021,2019,2,citation
W4384816757,W4380848885,2023,2023,0,citation
W4391648239,W3161191186,2024,2021,3,citation
W3142265021,W2997815555,2023,2020,3,citation
W3157582910,W3006101222,2021,2020,1,citation
W3174398729,W2949287021,2021,2019,2,citation
W3175664396,W3122238375,2021,2019,2,citation
W3175664396,W3122935293,2021,2019,2,citation
W3175664396,W3175664396,2021,2021,0,citation
W4396853061,W2941564413,2024,2019,5,citation
W4396853061,W2956048070,2024,2019,5,citation
W4396853061,W2956649458,2024,2019,5,citation
W4396853061,W2962435020,2024,2019,5,citation
W4396853061,W2979306584,2024,2019,5,citation
W4396853061,W2989850664,2024,2019,5,citation
W4396853061,W3046223249,2024,2020,4,citation
W4396853061,W3201890384,2024,2021,3,citation
W4396853061,W4318618752,2024,2023,1,citation
W4396853061,W4321748556,2024,2023,1,citation
W4396853061,W4390007303,2024,2023,1,citation
W4396854064,W3209261721,2024,2021,3,citation
W4388859778,W4377089505,2023,2023,0,citation
W4281761882,W4211109262,2022,2022,0,citation
W4281946690,W3035984921,2022,2020,2,citation
W4285801172,W3037968153,2022,2020,2,citation
W4285801172,W3086446917,2022,2020,2,citation
W4285801172,W3137327109,2022,2021,1,citation
W4285801172,W3146049777,2022,2021,1,citation
W4297546168,W2999414134,2022,2020,2,citation
W4297546168,W4200109380,2022,2021,1,citation
