source,target,year,ref_year,year_diff,type
W4212945630,W3132238263,2022,2021,1,citation
W4323047767,W4221069327,2023,2021,2,citation
W4394725280,W4387893937,2024,2023,1,citation
W4224267274,W2770518389,2022,2018,4,citation
W4206602494,W3033623677,2021,2020,1,citation
W4206602494,W3034875709,2021,2020,1,citation
W4206602494,W3127075497,2021,2020,1,citation
W4206602494,W3132454892,2021,2021,0,citation
W4381513172,W2807503004,2023,2018,5,citation
W4381513172,W4381513172,2023,2023,0,citation
W4381715488,W3041756843,2023,2020,3,citation
W4381715488,W3046227178,2023,2020,3,citation
W4381715488,W3106991714,2023,2020,3,citation
W4353015593,W2946606145,2023,2019,4,citation
W4353015593,W2947233004,2023,2019,4,citation
W4353015593,W3047627873,2023,2020,3,citation
W4353015593,W3177649813,2023,2021,2,citation
W4353015593,W3179062825,2023,2021,2,citation
W4353015593,W4292995258,2023,2022,1,citation
W4353015593,W4297874974,2023,2022,1,citation
W2983339280,W2738651300,2019,2017,2,citation
W2983339280,W2782438287,2019,2017,2,citation
W2983339280,W4232115333,2019,2018,1,citation
W3162920417,W2794289297,2019,2018,1,citation
W4323644066,W3002630764,2023,2020,3,citation
W4323644066,W3047791273,2023,2020,3,citation
W4323644066,W3158457537,2023,2021,2,citation
W4323644066,W4285156299,2023,2022,1,citation
W4323658949,W2913531472,2023,2019,4,citation
W4361208089,W2909157786,2023,2019,4,citation
W4361208089,W2923699723,2023,2019,4,citation
W4361208089,W2952105783,2023,2019,4,citation
W3121092302,W2963448011,2021,2018,3,citation
W3121092302,W3031062390,2021,2020,1,citation
W3121092302,W3031450565,2021,2020,1,citation
W3121092302,W3034834438,2021,2020,1,citation
W3121092302,W3136177902,2021,2021,0,citation
W3121092302,W3139244887,2021,2021,0,citation
W2552392101,W2422148244,2016,2016,0,citation
W2744185510,W2587870454,2017,2016,1,citation
W2767714291,W2334609893,2017,2016,1,citation
W2767714291,W2531387855,2017,2016,1,citation
W4379116110,W3113225460,2023,2020,3,citation
W3127884219,W2810601513,2021,2018,3,citation
W3135523653,W3094539487,2021,2020,1,citation
W2594680891,W2267406438,2017,2016,1,citation
W2594680891,W2527771912,2017,2016,1,citation
W2516429321,W2319596756,2016,2016,0,citation
W2907043423,W2582266092,2019,2017,2,citation
W3118366508,W2806082411,2020,2018,2,citation
W3118366508,W2904833144,2020,2019,1,citation
W3118366508,W3099953031,2020,2019,1,citation
W3118366508,W3102822772,2020,2020,0,citation
W3118366508,W4205151932,2020,2021,-1,citation
W3127340878,W2611007723,2021,2017,4,citation
W3127340878,W2910782037,2021,2019,2,citation
W2910204069,W2409856616,2019,2016,3,citation
W2910204069,W2741221537,2019,2017,2,citation
W2911580604,W2921190328,2019,2019,0,citation
W2935108183,W2744953678,2019,2017,2,citation
W2935108183,W2776822134,2019,2017,2,citation
W2795269446,W2471777064,2018,2016,2,citation
W2795269446,W2769501458,2018,2017,1,citation
W3194941907,W2986434196,2021,2019,2,citation
W3194941907,W3009614366,2021,2020,1,citation
W3194941907,W3034522316,2021,2020,1,citation
W3194941907,W4246078127,2021,2018,3,citation
W3044209104,W2944710259,2020,2019,1,citation
W2895916131,W2470643964,2018,2016,2,citation
W2895916131,W2770788274,2018,2017,1,citation
W3171476573,W2904229327,2021,2018,3,citation
W2936895602,W2790308029,2019,2018,1,citation
W3043168674,W2744539134,2020,2017,3,citation
W4214808675,W3134863626,2022,2021,1,citation
W4214844695,W2564595105,2022,2016,6,citation
W4214844695,W2888887001,2022,2018,4,citation
W4214844695,W2968550879,2022,2019,3,citation
W4214844695,W2991537405,2022,2019,3,citation
W4214844695,W3005828492,2022,2020,2,citation
W4214844695,W3126187630,2022,2021,1,citation
W4214844695,W4211082482,2022,2022,0,citation
W3130036784,W2580035316,2021,2017,4,citation
W4220879101,W3094959371,2022,2020,2,citation
W4220879101,W3130996286,2022,2021,1,citation
W4220879101,W4223433687,2022,2022,0,citation
W4225266479,W2948057256,2022,2019,3,citation
W2914651752,W2346028303,2019,2016,3,citation
W2914651752,W2605765380,2019,2017,2,citation
W3193910703,W3127239151,2021,2021,0,citation
W3194580207,W3014251417,2021,2020,1,citation
W3201455825,W2979591888,2021,2017,4,citation
W3201455825,W3103417706,2021,2020,1,citation
W3201455825,W3177479752,2021,2021,0,citation
W3000917497,W2395672996,2020,2016,4,citation
W3000917497,W2517814914,2020,2016,4,citation
W3000917497,W2539773631,2020,2016,4,citation
W3000917497,W2765927206,2020,2017,3,citation
W3000917497,W2773898080,2020,2017,3,citation
W3000917497,W2898644703,2020,2018,2,citation
W3000917497,W2953736942,2020,2019,1,citation
W3014690756,W2782841544,2020,2018,2,citation
W2963183193,W24418085,2018,2016,2,citation
W2963183193,W3103119386,2018,2017,1,citation
W4390269750,W3199122258,2023,2021,2,citation
W4390269750,W4322704072,2023,2019,4,citation
W4391357743,W2607177050,2024,2017,7,citation
W4391357743,W2620046823,2024,2017,7,citation
W4391357743,W2767323255,2024,2017,7,citation
W4389727408,W4294266749,2023,2022,1,citation
W4389727408,W4388140199,2023,2023,0,citation
W3131118100,W2978874958,2021,2019,2,citation
W3172608611,W2339603787,2021,2016,5,citation
W3172608611,W2550167017,2021,2016,5,citation
W3172608611,W2629988455,2021,2017,4,citation
W2792691128,W2897040899,2018,2018,0,citation
W2802538068,W2464344453,2018,2016,2,citation
W2963396417,W2769144249,2019,2017,2,citation
W2963396417,W2800239682,2019,2018,1,citation
W4327907101,W2755111008,2023,2017,6,citation
W2964193624,W2963390701,2018,2017,1,citation
W4207024570,W2976884277,2022,2019,3,citation
W4221139983,W2731285267,2022,2017,5,citation
W4221139983,W4224254118,2022,2022,0,citation
W3122335491,W3104584830,2021,2020,1,citation
W2736271132,W2198494578,2017,2016,1,citation
W2742707687,W2546557737,2017,2016,1,citation
W2742707687,W2557151943,2017,2016,1,citation
W2742707687,W2588990021,2017,2016,1,citation
W3031486718,W2884073174,2020,2018,2,citation
W3031486718,W2905537655,2020,2018,2,citation
W3031486718,W2966614717,2020,2019,1,citation
W3100599495,W2604775014,2020,2017,3,citation
W2899708929,W2346369599,2018,2016,2,citation
W2899708929,W2406882901,2018,2016,2,citation
W3217468016,W3087659366,2021,2020,1,citation
W4400644681,W2897425034,2024,2018,6,citation
W4400644681,W3082290771,2024,2020,4,citation
W4287219767,W3087706811,2022,2020,2,citation
W4287219767,W3130045651,2022,2021,1,citation
W4287219767,W3188220639,2022,2021,1,citation
W4287219767,W4200302573,2022,2021,1,citation
W4287219767,W4225380059,2022,2022,0,citation
W3003183944,W2921681223,2020,2019,1,citation
W3003183944,W2958139139,2020,2019,1,citation
W2588050043,W2335383608,2017,2016,1,citation
W2588050043,W2527654716,2017,2016,1,citation
W2981551308,W2791040764,2019,2017,2,citation
W4320487176,W2341574719,2023,2016,7,citation
W4320487176,W2413863779,2023,2016,7,citation
W4320487176,W2776000163,2023,2017,6,citation
W3128167589,W2949237992,2021,2019,2,citation
W3157189578,W2771571146,2018,2017,1,citation
W4210607869,W2345136208,2022,2016,6,citation
W4210607869,W2997701509,2022,2019,3,citation
W4210607869,W2998072408,2022,2019,3,citation
W4221014158,W2799594179,2022,2018,4,citation
W4221014158,W3080266027,2022,2020,2,citation
W4360609132,W3161219256,2023,2021,2,citation
W2899708929,W2762626692,2018,2017,1,citation
W2899708929,W2788769980,2018,2018,0,citation
W2899708929,W2795215043,2018,2018,0,citation
W2985520022,W2567428193,2019,2016,3,citation
W2985520022,W2766585785,2019,2017,2,citation
W2985520022,W2768390119,2019,2017,2,citation
W2985520022,W2804781695,2019,2018,1,citation
W2985520022,W2903041613,2019,2018,1,citation
W2985520022,W2904245325,2019,2018,1,citation
W2985520022,W2913661964,2019,2017,2,citation
W2985520022,W2942797034,2019,2019,0,citation
W4398203946,W2950790567,2024,2019,5,citation
W4398203946,W3173528309,2024,2022,2,citation
W4398203946,W4229078590,2024,2022,2,citation
W2744421667,W2424072189,2017,2016,1,citation
W2744421667,W2479996419,2017,2016,1,citation
W2744421667,W2518974290,2017,2016,1,citation
W2744421667,W2558310486,2017,2016,1,citation
W2744421667,W2575102538,2017,2017,0,citation
W2948475314,W2793736856,2019,2018,1,citation
W2948475314,W2808073060,2019,2018,1,citation
W2760171267,W2533707330,2017,2016,1,citation
W2973109420,W2784502987,2020,2021,-1,citation
W3010960300,W2766113466,2020,2017,3,citation
W3010960300,W2913290830,2020,2019,1,citation
W3111674344,W2766823937,2020,2017,3,citation
W3153562009,W2795097198,2021,2018,3,citation
W3153562009,W3031450565,2021,2020,1,citation
W4405812801,W3048680556,2024,2020,4,citation
W4405812801,W4290769140,2024,2022,2,citation
W3214901597,W2782660935,2021,2018,3,citation
W4233853346,W2767360608,2020,2017,3,citation
W4233853346,W2986476846,2020,2019,1,citation
W4311938348,W3173592414,2022,2021,1,citation
W4382402969,W2517144006,2023,2016,7,citation
W4384024977,W3128730861,2023,2021,2,citation
W4384024977,W4386021616,2023,2023,0,citation
W4387948442,W3188198341,2023,2021,2,citation
W4387948442,W4362692496,2023,2023,0,citation
W3018083143,W3007385104,2020,2019,1,citation
W3022810835,W2560305918,2020,2016,4,citation
W3082054309,W2734237894,2020,2017,3,citation
W3082054309,W2998931216,2020,2020,0,citation
W3198871324,W2550167017,2021,2016,5,citation
W3198871324,W2800239682,2021,2018,3,citation
W3198871324,W2963396417,2021,2019,2,citation
W3198871324,W3135186041,2021,2021,0,citation
W4379743275,W4205235418,2023,2022,1,citation
W4379743275,W4379743275,2023,2023,0,citation
W3194908880,W2982340786,2021,2019,2,citation
W3194908880,W3022714640,2021,2020,1,citation
W3194908880,W3123234138,2021,2020,1,citation
W4244309330,W2898372297,2021,2018,3,citation
W2994164853,W2910572885,2019,2018,1,citation
W2994164853,W2964082701,2019,2016,3,citation
W2994164853,W3036876681,2019,2020,-1,citation
W3083668203,W2792969240,2020,2018,2,citation
W2740841978,W2472981767,2017,2016,1,citation
W2740841978,W2514621899,2017,2016,1,citation
W2896006854,W2766331726,2018,2017,1,citation
W2896006854,W2768752425,2018,2017,1,citation
W4225985538,W2967003869,2022,2019,3,citation
W4225985538,W3032938294,2022,2020,2,citation
W2994257530,W2414478892,2020,2016,4,citation
W2994257530,W2907219204,2020,2019,1,citation
W3112594642,W3038068812,2020,2020,0,citation
W4285037640,W3036174438,2022,2020,2,citation
W4285037640,W4285037640,2022,2022,0,citation
W2964589557,W2803660520,2019,2018,1,citation
W3130027581,W2981551308,2021,2019,2,citation
W4205514988,W2614624674,2022,2017,5,citation
W4206098199,W2588952516,2022,2017,5,citation
W4206629706,W2991730067,2021,2019,2,citation
W4404515048,W2741175893,2024,2017,7,citation
W4404515048,W3197079162,2024,2022,2,citation
W4404515048,W4399255085,2024,2024,0,citation
W4404515223,W3197079162,2024,2022,2,citation
W4399203927,W3035497047,2024,2020,4,citation
W4399203927,W4205487528,2024,2022,2,citation
W4399203927,W4386284161,2024,2023,1,citation
W4400782410,W2769117689,2024,2019,5,citation
W4400782410,W2986457312,2024,2019,5,citation
W4400782410,W3031175792,2024,2020,4,citation
W2791365386,W2745024523,2018,2017,1,citation
W4392191542,W2515993241,2024,2016,8,citation
W4392191542,W2913268593,2024,2019,5,citation
W4392201679,W2776204930,2024,2017,7,citation
W2767002213,W2508243239,2017,2016,1,citation
W2991031240,W2806456768,2019,2018,1,citation
W2991031240,W2907092512,2019,2018,1,citation
W2991031240,W2922014473,2019,2019,0,citation
W2995111707,W2621759695,2019,2017,2,citation
W2995111707,W2962721705,2019,2019,0,citation
W2995111707,W3101017602,2019,2018,1,citation
W2999175629,W2889489617,2019,2018,1,citation
W2999175629,W2904192344,2019,2018,1,citation
W3014993595,W2514120153,2021,2016,5,citation
W3014993595,W2753865463,2021,2017,4,citation
W3014993595,W2779419474,2021,2018,3,citation
W3014993595,W2927561859,2021,2019,2,citation
W3014993595,W2963843362,2021,2019,2,citation
W3014993595,W2979723619,2021,2019,2,citation
W4308357904,W2593177387,2022,2017,5,citation
W4308357904,W2888079936,2022,2018,4,citation
W4308357904,W2904190069,2022,2018,4,citation
W4308357904,W2995822645,2022,2019,3,citation
W4234825861,W2744953678,2019,2017,2,citation
W4234825861,W2776822134,2019,2017,2,citation
W3014545290,W2766183905,2020,2017,3,citation
W3089961060,W2766379631,2020,2017,3,citation
W3163911212,W3082064699,2021,2020,1,citation
W3189138869,W2908842219,2021,2019,2,citation
W3189138869,W2971601850,2021,2019,2,citation
W3189138869,W3043216033,2021,2020,1,citation
W3189138869,W3126552944,2021,2021,0,citation
W3189138869,W3158942048,2021,2021,0,citation
W4247907478,W2888596969,2020,2018,2,citation
W4221019320,W2793030468,2022,2018,4,citation
W4221019320,W3094520039,2022,2020,2,citation
W2911084988,W2802176701,2019,2018,1,citation
W2911084988,W2883173869,2019,2018,1,citation
W4319444218,W2556590024,2023,2016,7,citation
W4319444218,W2576797881,2023,2017,6,citation
W4319444218,W3122547876,2023,2021,2,citation
W4319444218,W3208303043,2023,2021,2,citation
W4377939840,W2898715082,2023,2018,5,citation
W4377939840,W3085177404,2023,2020,3,citation
W3203180379,W2297691830,2022,2016,6,citation
W3203180379,W2626665552,2022,2017,5,citation
W3203180379,W2755972193,2022,2017,5,citation
W2999447483,W2806443020,2020,2018,2,citation
W2999447483,W2903161243,2020,2018,2,citation
W2999447483,W2972454588,2020,2019,1,citation
W4362671174,W2946656096,2023,2019,4,citation
W4313339551,W4298006959,2022,2022,0,citation
W4396821059,W4360619404,2024,2023,1,citation
W4396821059,W4392138753,2024,2024,0,citation
W4390295978,W4200076604,2023,2021,2,citation
W4390295978,W4388001475,2023,2023,0,citation
W4390416306,W3215599786,2023,2021,2,citation
W4390416306,W4310450686,2023,2022,1,citation
W4390416369,W2998120507,2023,2019,4,citation
W4390416369,W3214851434,2023,2021,2,citation
W4390416369,W4310502157,2023,2022,1,citation
W4390416369,W4386470539,2023,2023,0,citation
W4390416402,W3176830218,2023,2021,2,citation
W4390416402,W3176976774,2023,2021,2,citation
W4390416402,W4308216150,2023,2022,1,citation
W4390416402,W4310449351,2023,2022,1,citation
W4390416445,W2944231836,2023,2018,5,citation
W4390416445,W3097567497,2023,2020,3,citation
W4390416450,W2889450868,2023,2018,5,citation
W4390416450,W3048245347,2023,2020,3,citation
W4390416450,W3095760422,2023,2020,3,citation
W4390416450,W3214953938,2023,2021,2,citation
W4390416450,W4378843503,2023,2023,0,citation
W2969203023,W2339629119,2019,2016,3,citation
W2969203023,W2414852797,2019,2016,3,citation
W2969203023,W2808987896,2019,2018,1,citation
W2969203023,W2904120151,2019,2018,1,citation
W4396917257,W2605187855,2024,2017,7,citation
W4396917257,W2792476232,2024,2018,6,citation
W4396917257,W4312981073,2024,2022,2,citation
W4403377068,W3099202489,2024,2020,4,citation
W4394812400,W2439239759,2024,2016,8,citation
W4394812400,W2887337924,2024,2018,6,citation
W4394812400,W2947715173,2024,2019,5,citation
W4394812400,W3025812695,2024,2020,4,citation
W4394812400,W4281633350,2024,2022,2,citation
W4394812400,W4292939486,2024,2022,2,citation
W2902652444,W2751485301,2018,2017,1,citation
W3014788775,W2791791568,2020,2018,2,citation
W3026935270,W2539852183,2020,2016,4,citation
W3026935270,W2596119433,2020,2017,3,citation
W4220809465,W2776890924,2022,2017,5,citation
W4220809465,W2896775444,2022,2018,4,citation
W4220809465,W2909577776,2022,2019,3,citation
W4220809465,W2944710259,2022,2019,3,citation
W4220809465,W2982441053,2022,2019,3,citation
W4220809465,W2996079839,2022,2019,3,citation
W4390790281,W3173538575,2024,2021,3,citation
W4403318128,W3009144289,2024,2020,4,citation
W4403318128,W3029258967,2024,2020,4,citation
W4403318128,W4283459464,2024,2022,2,citation
W4403318128,W4390897379,2024,2024,0,citation
W4403318128,W4399251647,2024,2024,0,citation
W4402349009,W2560305918,2024,2016,8,citation
W4402349009,W3164416438,2024,2021,3,citation
W4402349009,W3207719787,2024,2021,3,citation
W4402350105,W4387793643,2024,2023,1,citation
W4402351662,W4362718161,2024,2023,1,citation
W4402356210,W4309772367,2024,2022,2,citation
W4306321512,W2540614074,2022,2016,6,citation
W4306321512,W2895341687,2022,2018,4,citation
W4307036292,W2791791568,2022,2018,4,citation
W4307036292,W2963286678,2022,2017,5,citation
W4307036292,W3009328768,2022,2019,3,citation
W4307036292,W3110754334,2022,2020,2,citation
W4307036292,W3176694525,2022,2021,1,citation
W4307036292,W4243274381,2022,2018,4,citation
W4308216323,W2517389697,2022,2016,6,citation
W2808506828,W2623244816,2018,2017,1,citation
W2892071108,W2318908391,2018,2016,2,citation
W2897640304,W2747334394,2018,2017,1,citation
W2811273839,W2545581884,2018,2016,2,citation
W2963040514,W2650094097,2018,2017,1,citation
W2963040514,W2963602876,2018,2017,1,citation
W2963040514,W2963811077,2018,2017,1,citation
W3194094562,W3175829748,2021,2021,0,citation
W3194094562,W3208016204,2021,2021,0,citation
W2611323361,W2548938557,2017,2016,1,citation
W3010072632,W3100919478,2020,2020,0,citation
W3012397983,W2161280932,2020,2016,4,citation
W3012397983,W2990679802,2020,2019,1,citation
